temp,atemp,hum,windspeed,day,month,year,season_1,season_2,season_3,season_4,yr_0,yr_1,mnth_1,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,mnth_10,mnth_11,mnth_12,holiday_0,holiday_1,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,workingday_0,workingday_1,weathersit_1,weathersit_2,weathersit_3,cnt
0.565,0.542929,0.6175,0.23695,13,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5847
0.5725,0.548617,0.507083,0.115062,14,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,6312
0.5575,0.532825,0.579583,0.149883,15,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6192
0.435833,0.436229,0.842083,0.113192,16,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4378
0.514167,0.505046,0.755833,0.110704,17,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,7836
0.4725,0.464,0.81,0.126883,18,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5892
0.545,0.532821,0.72875,0.162317,19,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6153
0.560833,0.538533,0.807917,0.121271,20,3,2012,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6093
0.531667,0.513258,0.82125,0.0895583,21,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6230
0.554167,0.531567,0.83125,0.117562,22,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6871
0.601667,0.570067,0.694167,0.1163,23,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,8362
0.5025,0.486733,0.885417,0.192783,24,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,3372
0.4375,0.437488,0.880833,0.220775,25,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,4996
0.445833,0.43875,0.477917,0.386821,26,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5558
0.323333,0.315654,0.29,0.187192,27,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5102
0.484167,0.47095,0.48125,0.291671,28,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5698
0.494167,0.482304,0.439167,0.31965,29,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6133
0.37,0.375621,0.580833,0.138067,30,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5459
0.424167,0.421708,0.738333,0.250617,31,3,2012,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6235
0.425833,0.417287,0.67625,0.172267,1,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,6041
0.433913,0.427513,0.504348,0.312139,2,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5936
0.466667,0.461483,0.396667,0.100133,3,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6772
0.541667,0.53345,0.469583,0.180975,4,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,6436
0.435,0.431163,0.374167,0.219529,5,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6457
0.403333,0.390767,0.377083,0.300388,6,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6460
0.4375,0.426129,0.254167,0.274871,7,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6857
0.5,0.492425,0.275833,0.232596,8,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5169
0.489167,0.476638,0.3175,0.358196,9,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,5585
0.446667,0.436233,0.435,0.249375,10,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5918
0.348696,0.337274,0.469565,0.295274,11,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,4862
0.3975,0.387604,0.46625,0.290429,12,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5409
0.4425,0.431808,0.408333,0.155471,13,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6398
0.495,0.487996,0.502917,0.190917,14,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7460
0.606667,0.573875,0.507917,0.225129,15,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7132
0.664167,0.614925,0.561667,0.284829,16,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6370
0.608333,0.598487,0.390417,0.273629,17,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6691
0.463333,0.457038,0.569167,0.167912,18,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4367
0.498333,0.493046,0.6125,0.0659292,19,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6565
0.526667,0.515775,0.694583,0.149871,20,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7290
0.57,0.542921,0.682917,0.283587,21,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6624
0.396667,0.389504,0.835417,0.344546,22,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1027
0.321667,0.301125,0.766667,0.303496,23,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,3214
0.413333,0.405283,0.454167,0.249383,24,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5633
0.476667,0.470317,0.427917,0.118792,25,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,6196
0.498333,0.483583,0.756667,0.176625,26,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,5026
0.4575,0.452637,0.400833,0.347633,27,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6233
0.376667,0.377504,0.489583,0.129975,28,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,4220
0.458333,0.450121,0.587083,0.116908,29,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6304
0.464167,0.457696,0.57,0.171638,30,4,2012,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5572
0.613333,0.577021,0.659583,0.156096,1,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5740
0.564167,0.537896,0.797083,0.138058,2,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,6169
0.56,0.537242,0.768333,0.133696,3,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,6421
0.6275,0.590917,0.735417,0.162938,4,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6296
0.621667,0.584608,0.756667,0.152992,5,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6883
0.5625,0.546737,0.74,0.149879,6,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,6359
0.5375,0.527142,0.664167,0.230721,7,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6273
0.581667,0.557471,0.685833,0.296029,8,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5728
0.575,0.553025,0.744167,0.216412,9,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,4717
0.505833,0.491783,0.552083,0.314063,10,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6572
0.533333,0.520833,0.360417,0.236937,11,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7030
0.564167,0.544817,0.480417,0.123133,12,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7429
0.6125,0.585238,0.57625,0.225117,13,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6118
0.573333,0.5499,0.789583,0.212692,14,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2843
0.611667,0.576404,0.794583,0.147392,15,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,5115
0.636667,0.595975,0.697917,0.122512,16,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7424
0.593333,0.572613,0.52,0.229475,17,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7384
0.564167,0.551121,0.523333,0.136817,18,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7639
0.6,0.566908,0.45625,0.083975,19,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8294
0.620833,0.583967,0.530417,0.254367,20,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7129
0.598333,0.565667,0.81125,0.233204,21,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,4359
0.615,0.580825,0.765833,0.118167,22,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,6073
0.621667,0.584612,0.774583,0.102,23,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,5260
0.655,0.6067,0.716667,0.172896,24,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6770
0.68,0.627529,0.747083,0.14055,25,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6734
0.6925,0.642696,0.7325,0.198992,26,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6536
0.69,0.641425,0.697083,0.215171,27,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6591
0.7125,0.6793,0.67625,0.196521,28,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,6043
0.7225,0.672992,0.684583,0.2954,29,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,5743
0.656667,0.611129,0.67,0.134329,30,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,6855
0.68,0.631329,0.492917,0.195279,31,5,2012,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7338
0.654167,0.607962,0.755417,0.237563,1,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4127
0.583333,0.566288,0.549167,0.186562,2,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,8120
0.6025,0.575133,0.493333,0.184087,3,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,7641
0.5975,0.578283,0.487083,0.284833,4,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6998
0.540833,0.525892,0.613333,0.209575,5,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,7001
0.554167,0.542292,0.61125,0.077125,6,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7055
0.6025,0.569442,0.567083,0.15735,7,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7494
0.649167,0.597862,0.467917,0.175383,8,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7736
0.710833,0.648367,0.437083,0.144287,9,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7498
0.726667,0.663517,0.538333,0.133721,10,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6598
0.720833,0.659721,0.587917,0.207713,11,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6664
0.653333,0.597875,0.833333,0.214546,12,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,4972
0.655833,0.611117,0.582083,0.343279,13,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7421
0.648333,0.624383,0.569583,0.253733,14,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7363
0.639167,0.599754,0.589583,0.176617,15,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,7665
0.631667,0.594708,0.504167,0.166667,16,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7702
0.5925,0.571975,0.59875,0.144904,17,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6978
0.568333,0.544842,0.777917,0.174746,18,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,5099
0.688333,0.654692,0.69,0.148017,19,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6825
0.7825,0.720975,0.592083,0.113812,20,6,2012,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,6211
0.805833,0.752542,0.567917,0.118787,21,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,5905
0.7775,0.724121,0.57375,0.182842,22,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5823
0.731667,0.652792,0.534583,0.179721,23,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,7458
0.743333,0.674254,0.479167,0.145525,24,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6891
0.715833,0.654042,0.504167,0.300383,25,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6779
0.630833,0.594704,0.373333,0.347642,26,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7442
0.6975,0.640792,0.36,0.271775,27,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7335
0.749167,0.675512,0.4225,0.17165,28,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6879
0.834167,0.786613,0.48875,0.165417,29,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,5463
0.765,0.687508,0.60125,0.161071,30,6,2012,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,5687
0.815833,0.750629,0.51875,0.168529,1,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5531
0.781667,0.702038,0.447083,0.195267,2,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6227
0.780833,0.70265,0.492083,0.126237,3,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6660
0.789167,0.732337,0.53875,0.13495,4,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,7403
0.8275,0.761367,0.457917,0.194029,5,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6241
0.828333,0.752533,0.450833,0.146142,6,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6207
0.861667,0.804913,0.492083,0.163554,7,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4840
0.8225,0.790396,0.57375,0.125629,8,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,4672
0.710833,0.654054,0.683333,0.180975,9,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,6569
0.720833,0.664796,0.6675,0.151737,10,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,6290
0.716667,0.650271,0.633333,0.151733,11,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7264
0.715833,0.654683,0.529583,0.146775,12,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7446
0.731667,0.667933,0.485833,0.08085,13,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7499
0.703333,0.666042,0.699167,0.143679,14,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,6969
0.745833,0.705196,0.717917,0.166667,15,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6031
0.763333,0.724125,0.645,0.164187,16,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6830
0.818333,0.755683,0.505833,0.114429,17,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6786
0.793333,0.745583,0.577083,0.137442,18,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,5713
0.77,0.714642,0.600417,0.165429,19,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6591
0.665833,0.613025,0.844167,0.208967,20,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,5870
0.595833,0.549912,0.865417,0.2133,21,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4459
0.6675,0.623125,0.7625,0.0939208,22,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,7410
0.741667,0.690017,0.694167,0.138683,23,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,6966
0.750833,0.70645,0.655,0.211454,24,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7592
0.724167,0.654054,0.45,0.1648,25,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,8173
0.776667,0.739263,0.596667,0.284813,26,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,6861
0.781667,0.734217,0.594583,0.152992,27,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,6904
0.755833,0.697604,0.613333,0.15735,28,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6685
0.721667,0.667933,0.62375,0.170396,29,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,6597
0.730833,0.684987,0.66875,0.153617,30,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,7105
0.713333,0.662896,0.704167,0.165425,31,7,2012,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7216
0.7175,0.667308,0.6775,0.141179,1,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,7580
0.7525,0.707088,0.659583,0.129354,2,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,7261
0.765833,0.722867,0.6425,0.215792,3,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,7175
0.793333,0.751267,0.613333,0.257458,4,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6824
0.769167,0.731079,0.6525,0.290421,5,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,5464
0.7525,0.710246,0.654167,0.129354,6,8,2012,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,7013
